text,label
I threw it away in the dustbin and will buy something else.,1
(I use a cropped sensor Nikon D7000) and this fills the bill perfectly.,1
My son has had eczema his whole life and the only lotion that worked,0
and I'm pretty happy that everyone in my house gets to build a house now,1
"I love it, learning while having fun",1
"Setup is easy - pop all the loose game board pieces onto the game, creating an initial maze.",1
"In my opinion, Morrison created better albums, (""Astral Weeks"", ""Into The Music"", possibly even ""Veedon Fleece""), but the universal appeal and respect fo this album has always been there more so than with any of his other works.",1
Very inspirational and motivating for anyone regardless of religion or lack thereof.,1
The guitar sound is what makes it Heavy Metal along with a truly doom laden rhythm section and sinister vocals and lyrics.,1
"When the finished product arrives at your door and your child holds their book in their hands, they will feel they have achieved something very special.",1
He relates to us stories on how disturbed and detached he is becoming as he struggles to put Zampano's work together.,1
Pac fans are all riders who blindly worship him even though in their hearts they know he was simply terrible on the mic.,0
I bought this as a birthday present for my 2 year old son.,1
Thank you again Amazon for easy returns. :),0
"Kept skipping my songs, turning Siri on and off, skipping songs forward and back and then would keep pausing and playing!",1
They both love playing with it.,0
There are lots of house pieces that they build homes with.,1
"I give it two thumbs up, and strongly recommend it to anyone looking for an avant-garde piece of literature.",1
He must be one of the most prolific writers and tourers on the planet and it is hard to see how much longer 'mainstream' radio and TV can ignore him.,1
They are wash and wear but can get a little wrinkly so pressing is optional.,1
"It's a beautifully crafted novel in which the author is able to bring you into the two different worlds, igniting your imagination about times both past and present.",1
I love the series and the price was unbelievable.,1
Exactly what I ordered and received when promised.,0
The only positive thing I can grant this book is the typography.,1
"During his visit Caleb is tasked with running a Turing test on a new artificial intelligence, Ava (Alicia Vikander) that Nathan has created.",0
but it came in army murky green.,0
"I am not, in general, a fan of postmodern literature, simply because it so often doesn't work.",0
"My other issue with Follett's political emphasis is the one-dimensional quality of the politics discussed, which is heavily weighted toward the Progressive/revolutionary aspect.",1
I've been using the Apple EarPods since they first came out.,0
My interest was piqued when I came across this product.,1
Felt that the price was very expensive for something that should have bee 3-5 dollars tops.,1
"Without the battery the radio looses connection and can take 30 seconds or so to re-establish a wi-fi signal, and start playing the station when re-plugged in.",1
Meryl Streep is simply fantastic and she handles the dark side of her character very well.,1
but I instantly notice the sound quality and decided to replace the Jabra bluetooth speaker in my car the minute I started playing music.,1
"If you have any interest in mentoring, counseling, public speaking or teaching, this is the next book you may consider reading.",1
I was really enjoying the first 3/4 of the book despite the stereotypes but the 4th quarter is beginning to slow me down.,1
IF ANYONE REMEMEBERED THE SHOW HE,0
"I was fortunate to recieve these at a discount in exchange for my honest and unbiased review, but nonetheless, I highly recommend this set as an absolutely wonderful, must-have, mobile accessory!",1
I still prefer the classic.,0
"When the buffer was empty, the camera would shoot another image every 2-3 seconds.",1
eventually it stopped working.,1
"I tested them out of the box with Steely Dan ""Babylon Sisters"" and Dire Straits ""Down To The Waterline.",0
it is a great fun western/comedy movie.,1
---that was the best part,0
"There isn't much variety in tempo, mood, or the band's simple, blues-derived musical vocabulary, but that's not the point; Sabbath's slowed-down, murky guitar rock bludgeons the listener in an almost hallucinatory fashion, reveling in its own dazed, druggy state of consciousness.",1
"the title of ""Baby Mariah""  with me!",0
"If only the deep bass it produces didn't kill one of the speakers, the irony.",0
Excellent lens for the price!,1
My granddaughter loves it and is keeping everything organized!,1
"He seeks out an anthropologist, Barbara Hersey, who doesn't necessarily believe his evidence, that he presents to her, but agrees to go with him back into the high country and see for herself.",0
But for more complex moves he needs my help.,1
I haven't exercised a whole lot in the past and this is a great way to get started.,1
For the price these have been excellent.,1
"simple and easy to use, it is a great introduction to using an off-camera flash.",1
"First of all, you have to like Denise Austin's quirky personality or you will find yourself reaching for the mute on your remote.",1
Many reviewers commented on the unlikelihood of the book's characters all just 'happening' to pop up in all the major world events at the same time....,1
"Everything was, as a previous review said, perfect.",1
I will probably end up replacing the remaining Bose speakers with Polk.,1
All ages compete on an equal basis.,1
"Not terrible, but noticeable.",0
"BTW, love the new lens cap II",1
"They were pretty decent - I expected more bass, at least as good as the Apple ones I purchased (not the ones that came with the phone).",1
"I was often so anxious to find out what happened next that I would begin to skim pages, only to force myself to slow down and go back to absorb them properly.",0
"I did enjoy the movie and have found several new concepts very entertaining, but I was truly spoiled by the first movie I had seen.",1
"2Pac learned too late, but you don't have to.",0
There is a 1 mile and a 2 mile walk with 5 short mini video tips.,1
"reading all the negative reviews made me realize that not a single one of them got it right, so you should figure this is an essential buy.",1
Wonderful way to introduce a new (younger) generation to Cole Porter..,1
Each chapter expounds on one of the seven common denominators that the authors found among the affluent.,1
It will tie you up and not let you go.,1
"Again, if you have small ears, these are probably not for you as I have them on the smallest size possible but they still slip a little during  my run, but my friend has them and loves them.",1
The author's sister is the musician Poe,0
well but when fully inserted they stick out pretty far.,1
Hope they can improve the quality of games made in China.,0
The whole song is…I don't know what to say…INCREDIBLY good.,1
Collecting original version,0
The delivery was fast and the condition was perfectly new.,1
Thanks for the great service.,1
"At the end of the day, they prefer other Melissa and Doug toys over this one like the cookie one.",1
The so called telescope is misaligned so the plastic is actually sharp.,1
So don't know his reaction.,0
I really enjoyed how this book was put together.,1
Right item and great price.,1
"The only listenable cut is ""Believe"" the first single, after that  it is completely down hill.",1
I ordered The Karate Kid DVD and I am very pleased with the product I received.,1
"Yes, there are those that have made millions, went on to lose it, and perhaps made it back.",0
Only complaint are the small black control buttons on a black front that make them hard to see.,1
They charge pretty quickly and lasted me for just under 8 hours on a full charge.,1
Many books try to tie several different events together and they don't do it well.,1
I’m currently building a audio production studio/home audio system and was hoping to endorse these speakers as great affordable additions but until my issue is resolved I’ll hold back...,1
", I recommend to any Three Days Grace fan.",1
"Jeff Lynne's ""Junk,"" Robin Zander and Rick Nielson's ""Jet,"" and Toots Hibbert's ""Come and Get It"" are all quite enjoyable. """,1
I think this is the better option.,0
The World's End is admittedly British.,0
"the cable is not coated, is rough, and is microphonic, in that it transfers sounds to the earphones as it rubs on your clothes.",1
and there is no loss of quality at all.,1
I particularly like the way there are no big jumps where you can't see how he went from simple to complex.,1
It is a wonderful book that is thoroughly consuming.,1
"I was very sad of hearing the ""Bitter"" CD that she may have changed style...",1
We all felt your grief and your love.,0
So many different colours,1
The game arrived 100% in tact!,0
"If these are qualities that you appreciate in a story, you won't be disappointed.",1
"Still, I can't readily quote all of the lens-related lingo.",0
she mentioned the song the other day and couldn't get it out of her head.,0
But happy with the purchase,1
I just started and I do see some.,1
My husband put it together and was amazed it is so sturdy and well built.,1
I have ordered similar items straight from China and have gotten it faster.,0
so I decided to upgrade to the Sigma 10-20...,0
The story and pictures live up to expectations.,1
"I purchased the Polk CS10 center channel speaker to go with the Polk ceilings speakers, an 8"" subwoofer, and Yamaha RX-V765 receiver.",1
"It is a truly notable and memorable reprisal for Edward Zwick, a filmmaker struggling to redeem his career.",1
"Fantastic fight sequences abound with colossal battles interspersing intense duels, and the radical camera movements and extreme angles highlight every slice of a sword and swing of a",1
"Though we know who-done-it from the beginning, we are always on the edge of our seat waiting for that moment when the hero reveals he knew even before we did.",1
I have found carrying a backup battery for your camera is a must,0
The title track contains an interesting and very creative main riff.,1
Highly recommend for the artistic teenager or adult in your life (one image of a naked female so maybe not suitable for younger children,1
Doesn't have alot of bass,1
"The song is from the old Velvet Underground, but redone by this band under Lou Reed solo.",1
"However, I do miss the funk and bass from previous  endeavors.",1
"The NRG is amongst the best all-around wired earbuds around and a great ""consumer"" grade headphone.",1
", I'm happy to have read it, am an Erdrich fan",1
Historically frightening.,1
"When we finally come to the final resolution of the murder mystery, I must say that I was disappointed.",1
"If your plain earbuds don't stay on as good as mine do, I can see how these would be a bigger benefit.",1
and then someone goes and lays all your scheming to waste.,0
and a couple of small trees in the yard and hasn't hurt the sword at all.,0
"He has had several costumes over the years that he has worn down to threads, but they have been just the cheep dress up costumes.",1
Besides that a pretty good home booth.,1
At last this concert is now available on blureay.,1
"In fact, both the AKG and Sennheiser will not perform at their level without a headphone amplifier and forget about connecting then to your mp3 player, iphone or even computer.",1
"We love Legos, but I'm not a fan of the cost...",0
"enough depth that one can reliably strategise and implement one's plans, and also anticipate and foil other players' plans.",1
This was bought as a Christmas present for my 3 yr old.,0
I think they may just be one of a few of the better earphones in this price range.,1
"However, I did enjoy Fun Home.",1
"The price was great, the delivery service fabulous.",1
"Based on the mixed reviews, I can only conclude that to enjoy this movie, you need...a sense of humor!",1
a lot of brave men fought in that war and were heros!,0
The puffer worked just about as well as I thought it would.,1
This was a replacement for a borrowed center speaker.,0
All are beautiful and not trashy.,1
"It's also durable, and packs up quickly for storage",1
the Last Samurai movie was the soundtrack.,0
theyre actually perfect for what im using them for which,1
"The light show is pretty and my son enjoyed it for the short time that we tried it out, but I wanted to be able to play my own music through it, and I really don't want to deal with a user experience where I have to push a button 10 times to turn it off.",1
"They have a very rich sound to them that I've never heard out of earbuds in this price range, and sound better (and have stronger lows) than my older pair of klipsch earbuds that cost twice as much.",1
Some of the explanations were definitely too long.,1
When shooting at 200mm and  cropping to 300mm afterwards produces a superior image than both the 70-300mm and 28-300mm lenses at 300mm.,1
Tupac is one of the greatest artist in history of rap music.,1
you'll identify with him - trust me.,0
If you pay $80 for a product you would hope that all pieces are there to assemble it.,1
how well it matches the dynamic of the two brothers.,0
"Dre's first, and perhaps only true friend, is Meiying played beautifully by Wenwen Han.",0
"There is a pizza wheel, a server, a plate, the pizza slices themselves and three different types of topping.",1
Set this up today takes 10 minutes,1
This CD is a must for any Iron Butterfly fan or early metal music enthusiasts!,1
"There is a lot to learn from the ""house"" and it's inhabitants.",1
I purchased these because I recently got into adult coloring books.,1
This is some of her best work.,1
"he got a hold of a demo of gossard and ament's, dubbed his vocals over it, and sent it to them, and they liked it, thus pearljam was born after the temple of the dog sessions.",1
"I was a little apprehensive on ordering online, but tried it and Amazon made it easy and the CD's were top notch.",1
"The price was a little prohibitive, but I believe it was a good purchase anyway!",1
and I can see that point.,0
The book came quickly and was in great condition.,1
I had bought a pair of in-ear buds while traveling in a store for about the same price,0
"Awesome CD, took me back a lot of years.",1
"That's parkour in a completely non-Euclidian world, one where the very laws of physics and reality seem naught more than a suggestion.",1
"The album starts off with the doom-ladened Black Sabbath, speaking of an encounter with the devil.",1
My son was very rough with this,0
I can just about GUARANTEE you will love it!,1
Works well within 2-3 ft.,1
One star off because some of these drawings aren't really the most suited for coloring-,1
"As a child my number one passion in all the world was pro wrestling, but coming in a close second were these stupid ninja turtles.",1
"For the price catagory, I’m happy with this radio.",1
"The Best Of Chicago 40th Anniversary, the bands 2007 album, showcases 30 tracks from the groups five decades of making history.",0
"""Keep Ya Head Up"" is a powerful motivational rap against the evils of ""da hood""; it is followed by the superb Tupac/Snoop duet ""2 Of Amerikaz",1
"Being in a book desert since reading Stieg Larsson's Millennium Trilogy last year, I finally found a book that captured my interest.",1
A fire truck stopped us the other day they got a kick out of it,0
I was actually embarrassed for the writer.,0
The online redemption process is quick and easy.,0
but it'll make you forget your problem for a minute,0
My time is very valuable to me,0
It also can be made more difficult for parents to play and be challenged with their kids.,1
I am looking forward to other DVD'S of the series.,1
The only con I have with these is that there are no volume controls or song skip/rewind on them.,1
"Bands like Led Zeppelin, Cream, Deep Purple and Blue Cheer had a heavy sound",1
Some miscellaneous points.,1
"His challenge is greater than Jaden's because in the original film, Pat Morita was the heart and soul of the ""Karate Kid"" movies as the wise sage, Mr. Miyagi.",1
You can slide the EARBUDi over top your earbuds,1
"Super fun, thinking game to play with family and friends.",1
"These were markers as you expect them to be, except with the angels of the tip, it makes it very easy to change things up a bit!",1
"After discussing and doing some reading, we moved me to the XTC model, and I'm pretty happy with these--I think that they're a great buy at $25.",1
Thanks for disappointing my kids!!!!!!!,1
Well indexed and extremely useful for one who is trying to use all of the extensive functions available in Excel,1
In this heavily footnoted document (the footnotes tell much of the story),0
Second pair we have owned.,0
Watch this movie if you enjoy mysteries and riveting thrillers.,1
CMOS High Definition Camcorder]]with a 2 gb memory card can shoot 1h 05m in HD at 720p(not FULL hd) but it can shoot 6 hours 30 minutes!,1
"We also joked about turning it into a drinking game, but we are all a bit old for those shenanigans.",0
Great seller great product and super fast shipping everything,1
I have these hooke up to a little amplifier and they are mounted to the wall.,1
"Yes, there are parts that grate, annoy, and perturb, and there are other parts that will delight you.",1
"excellent product, good fun",1
Found this for grandchild after searching websites.,0
For the price this antenna works great - I mounted to the roof and connected through existing cable splitter to the house and now all TVs have good reception (not perfect) but very good.,1
"The card pieces are heavy duty, as are all elements of this game.",1
I use these when I run and they don't stay in place.,1
This CD also has much better sound than the old recordings.,1
"As far as the iPhone headphones go, these sound noticeably better than Beats by Dr. Dre.",1
"Although it was bracketed with cardboard corners, and covered in shrink-wrap, when I slid the cover off the wooden game box, the side fell off.",1
"the album's cover was the record label's idea, not that of Iommi, Ozzy, Butler, or Ward), but the record was still frightening enough to suggest that.",1
"Based on the novel by Gustav Hasford,  director Stanley Kubrick creates a fascinating movie from the equally fascinating screenplay by Michael Herr and Gustav Hasford.",1
Would definitely recommend this product and store.,1
"Thank you Cher for BELIEVE, and for all your music.",1
The scented pens are very fruity.,1
The only thing that kept going was trying to keep up with all the history happening in that era.,1
"The CD sounds very similar to bands like rilo kiley, death cab for cutie, and the like,",1
"He is friends with Indian chiefs, even though they tried to kill each other earlier in their lives.",1
Either way I've played countless hours of this game growing up and love to share it with others.,1
"Good price long life, fit and finish great .",1
They come with a cute little bag to carry them in,1
But  let me get back on the point,0
I've watched about 3 different Eagles' DVDs and this is the best!,1
I love this comedy they are all funny and perfect for their parts.,1
"Arrived on time, but once out of the box I realized that the housing was not on straight and the lower right hand corner was kicked out a little.",1
I'm so thankful I bought this book.,1
Works great for a single lens.,1
My little lady loves pretending to cook pizza for the family with this aet,0
"ridiculously fast shipping, ordered on 14th recieved 16th morning, definately buy from again and highly recommened!",1
now this is a gift I could not find in stores,0
you'll never get sick of.,0
but I cannot for the life of me,0
He basically talks about the world being against him which he certainly would have thought back when he was going through jail and the shoot up etc.,1
"Not bad, just different...obviously a lot of folks like this one!",1
"His originality, talents, and the ability to express his inner emotions are what made him rise to the top.",1
"Loved it, thoroughly enjoyed it!",1
The way in which it was arranged is truly unique.,1
Happy that I ordered it before going to a concert.,1
I know a lot of fans have been giving negative feedback due to Adam Gontier (Singer) leaving and being replaced.,1
I'll post pictures this week.,0
Cause and effect are debased in this book.,0
The level of historical detail in this book is maddening.,1
Then feel free to e-mail me at taylorreadingblog23@yahoo.com,0
"This is designed to plug one device into it, and split it off to two recievers.",1
The late Madeline Kahn almost steals the show with her wonderful performance.,1
I tried to email the company and they did not respond because I wanted a replacement roll but was not willing to pay to ship it back since it wasn't my fault that it was damaged when I received it.,0
Great game for adults and children.,1
and they have a lot of variety and in my personal opinion I love the way they color on paper.,1
Ideal present for a little girl putting together her cooking set.,1
I would have preferred just letting Carrie go with it instead of the whole,0
I realized on the first day how disorganized I am and ordered this based on the reviews.,0
"I used it to then take the SD card out, plug into an iPhone SD card reader, and edit photos on the go at events I would photograph!",1
I almost exclusively buy their brand.,0
My 2nd favorite book about the power of your mind.,1
"In reviewing my account, I was still charged the amount for the full costume, even though I've never received the actual COSTUME, and instead only have 2 helmets.",1
I'm very happy with the purchase -,0
"For some, I  suggest it as a good read to confirm their attitudes about money.",1
"This set of songs, while few in number, captures Lou in various styles reflecting his huge influence on contemporary rock music .",1
I ended up buying a toslink optical input selector switch ($14 bucks on Amazon) to resolve the problem instead of using this device.,1
"Usually I wait awhile to reserve judgement on earbuds, as around the 6-7 month mark, they tend to crap out, usually tragically only on one side, but the NRG Premiums show no signs of the usual wear and tear.",1
Makes it easier for the kid to find treasures that are,1
"Couldn't believe when he passed away, no channels showed Columbo at all for memory of him.",1
Thought-provoking Christian apologetic material.,0
"As the first book of the trilogy, it introduces the families and sets the stage for the following 2 books!!",1
Diana Krall is a souful musician with a beautiful talent.,1
"In fact, while the chief (G.W.'s friend) is standing on the scaffold, the daughter and her boyfriend ride up on a horse and explain that he had taken her for a morning ride and ""the horse ran away.""",0
"Even if you don't agree with that first sentence, you have to agree that side A (of the LP) is the greatest sequence of tunes ever committed to vinyl.",1
I agree with some of the other reviewers that if Rosie's eatery is that unsavory,1
Suited my needs perfectly,1
"The pride of New Castle, PA.",0
"- as did all of the Parisians, that is where the term comes from, after all.",0
"And, I am very pleased with how durably",1
Black Sabbath's self titled debut is one of them.,1
two people searching for this tribe that was not supposed to be,0
"Plus, the NRGs have an in-line mic and player control button.",1
Wonderful tour through history pre-WWI as well as an exciting story of several lives on both sides of the war.,1
"Crazy man army movie,, to freakin great for me to comment on, i don't have what it takes to explain how great this movie is,, but you have to ask yourself, will you watch it again after the 10th time???",1
so how hard could it be to add some threads?,0
The band wrote more material and it eventually grew to a full jam session.,1
"She does this all with POWERFUL, natural, vocals.",1
Used for elementary school program - worked fine.,1
"the reader really gets involved with the characters, and the perspective on the times andsociology is fascinating.",1
Very happy with purchase.,1
The rears weigh in at 2lbs,1
"I was a bit skeptical purchasing these speakers due to their low cost, however, after reading several positive reviews I decided to purchase them.",1
This CD has every classic Chicago song.,1
I was very happy with the photo.,1
and I was only 7 ft from the tower.,0
"* wish it came with an On/Off switch, however.",1
"I know, I once bought one of the shortened versions and seriously regretted it!",1
"In every way, this album is incredible - lyrically it's superb, the singing is the very best of one of the best, the musicianship and arrangements are staggeringly good, and the whole atmosphere is just on another level.",1
Definitely a book that stays with you long after you read it.,1
"Also, the  remix of ""We All Sleep Alone"" is cool, but I wish she'd recorded  new vocals for it instead of simply remixing her original vocals from 1987",1
Best military movie I ever watched.,1
I do recommend not going above 14g wire unless you are using banana plugs.,1
I recommend spending about half on another set unless everything you will be listening to is studio quality.,1
"What I enjoyed about this book was the story of the Navidson house and the explorations, which is why the 2nd star.",1
"Your mind literally doesn't know the difference between an imagined experience and a ""real"" one, and you can ""see"" yourself succeeding in all kinds of scenarios.",1
I found the Navidson story to be fascinating.,1
Especially when he outsmarts us!,0
so no more hanging cords.,0
"Came missing all the screws, nuts and bolts to put it together.",1
Be aware that this is only for small items and if you have bigger items to photo-shoot you need to get something bigger.,1
I ever become one of them?In,0
"Overall, I'd recommend for a tactile transducer setups.",1
He was making pizza for everyone.,0
it will probably be too small.,1
It is good quality and my 7 year old loves it.,1
The bag slings very comfortably around the body and sits comfortably at the waist.,1
I have both the DVD and HD DVD versions of this concert.,1
EF28-135mm f/3.5-5.6 IS USM and the EF16-35mm f/2.8L II USM.,0
"mama Me'shell, we love you",0
It's harder to get U.S. up here.,0
My 1st pairs had been working very well for about 6 months until the left size was completely off.,1
Not comparable with your newer televisions.,1
"They sound about on par with my $60 Siberia V2 headset, great for listening to power/symphonic metal and orchestral music.",1
"I tried the ""Leaf"" first, which is only good for about 25-30 miles.",1
"""Into the Mystic"" is just beautiful, beautiful stuff.",1
You will love to hear this cd over and over.,1
Has a folder to store more stations after I filled up the 10 presets.5.,1
Horrid constant sound comes out constantly no matter where I place it.,1
"The men in this band had played with every major act in the city at one point or another, between the five (occasionally six) of them.",1
my copy of the game was made in 1986!,0
Any super wide angle is going to give you this.,1
"The tuner nob on this radio is somewhat clunky makes it seem much cheaper, but for me I set it and forget it.",1
"All that aside, they work great once you figure out the colors.",1
"This is my first shortwave radio, so I'm just beginning to experiment with it.",1
I have found a great opportunity.,1
And speaking of the end: What an ending!,1
"After nearly 50 runs, I can honestly say they still work great.",1
The haunting lyrics and legendary guitar riffs never get old.,1
"There is no ""secret"" in its pages, no group to join, no authority you must pledge allegiance to, or mystic notion(s)",1
"Unless you have all extremely high-quality audio on your device, you will be disappointed in the quality of the sound from these earbuds.",1
It was chosen by the book club that I belong to.,1
"How can you rate this classic collection any lower than 5 stars, Music Critic can, without listening to it as well.",0
You maintain the remote and mic function of the iPhone earbuds and they stay in your ear.,1
Me always have that problem.,0
Melissa and Doug make such great wooden products and this is no exception.,1
I am not going to go into detail because I hate when I read a *spoiler,0
Love Is The Groove is very peaceful.,1
"Unfortunately, the US release omitted the song Evil Woman from the album but is included on the UK release.",1
Enjoyed the music and appreciated swift delivery,1
These little monkeys are so cute!,1
"Including single-released track 'Marvelous Things', this album is definitely one of the absolute best of the year.",1
"NdegéOcello has the answer with 1999's ""Bitter"".",1
Very practical and easy to read/implement.,1
Gave it as a gift so really don't know how it was received.,0
The solo leads right into NIB which is one of the best Sabbath tracks ever.,1
"I bought this because I planned to see the musical for my celebration of my own personal ""survival day"".",0
Now it works but the headset I only get frequency out of my left ear and very little from the right.,1
"but we were also covering it with a tarp at night hoping to keep the tree debris out of it, and to keep the sun from fading it as often happens with Little Tikes products.",1
and you got the same view of the object as this 10-20mm does.,1
I have tried gym memberships,0
The movie could have been much longer for me.,1
"It’s insulting since we all know that people function within their capacity and constraints of circumstance, time and randomness.",0
I believe I will use it often as an example of how to do a project the right way.,1
"The only reason I didn't give 5 stars is because battery life isn't quite what I hoped, but in all defense, the past two days when I ran low on power, I had spent extensive time on the phone.",1
I especially liked the cord...,1
They earbuds that came already on the headphones fit me very well,1
Stunning collection of slightly different genre - really does grow on youAnother brilliant offering from the hugely talented Ms Krall,1
An external flash is so important to good photographs and this one is great.,1
First you really understand what is mastery and,0
"Like I said, I didn’t finish it, but it’s supposed to get to be rather horrifying as the story goes on, so be aware of that.",1
"The author writes a hauntingly beautiful tale and weaves it into her own, personal life.",1
"I've been making movies on zillions of cameras since 1957, but my new Flip is one of the first that totally exceeded my expectations, and at a low price.",1
Not as funny as I expected.,1
"For the record, I'm an average music listener.",1
I saw lots of reviews and comments from other buyers before I bought it and agreed on most of them.,0
"The plastic that clips on to the headphones themselves, however, will probably break from constant taking off/putting on.",1
My parents bought one of the original editions of Monopoly in the 1930s.,0
Very informative and well laid out.,1
but it was very depressing,0
"The wrist strap is quite handy, very secure because it wouldn't be easily removed from my hand (could be cut off I suppose).",1
They could not have selected a better actor for this part than Jaden Smith.,1
Will probably upgrade at some point in the future.,0
"Overall, this is a pretentious book with inflated prose by an immature writer.",1
"Author, Carrie McClelland, decides to view first hand some of the sites that are to be included in her next historical novel.",0
"And finally:If you are deciding between this and the 17-40, let me save you some time...",1
"My little boy loves them, but for this price, I returned it as felt ripped off",1
"They all seemed to be invested in sex, abuse by government & the elite, more sex, war, and last but not least, sex.",1
Mixed Nuts is video Christmas candy.,0
If you don't  want financial independence then don't read the book but be warned about  your old age which could be a time when choices will be pretty limited.,1
"By doing so, he enables a deeper understanding of why events unfolded during that period the way they did.",1
I've used them constantly and they haven't ran out of ink or dried up.,1
I bought this as an extra battery to go to the Galapagos Islands and it performed perfectly.,1
still shocked at the low price!,1
I needed new earphones and these are perfect.,1
"The initial meeting and interaction with the tribe is tenuous as best but civility and respect prevails, and both sides are soon won over by the other.",1
It showed it was delivered today,0
So thought I'd try this mode.,0
"The layers of the story are engrossing and once it draws you in, the typographical oddities and strangeness start to make you feel the same dread as the narrator: that this book has a mind of",1
She is a great  young talent.,1
"On The Way"" into a whole new blues vibe - very cool.",1
In then ow nine months that I've owned them these headphones have gone through quite a lot.,1
Had company the past week,0
Hard to find as it has been discontinued Bruce NIKON,1
"You could probably read each novel as a stand alone if you wanted to, but I would recommend reading them all to get Jo Marie's full story! 4-1/2 stars.",1
I don't like the look of the antenna,1
"Companies pay to be members and then as long as they respond in some manner to complaints (rather than flat-out ignoring them), it's very hard to knock down their ""A"" ratings.",0
It works for my purpose - a good time while getting some aerobic benefit as well.,1
"We have gifted it numerous times, and it is always a huge hit!",1
"Tupac is overrated, hes not the greatest and never could be.",0
and I know this is a harsh review,0
"The story is narrated through a format that is new to the genre-revision of an academic analysis of a film that is, of course, fictional.",1
"Since this is a Christmas gift, I don't know how it will be received, but it looks like a ton of fun.",1
i have ever had the good fortune to discover.,0
"The impetuses that motivate this tsunami of ""literary"" vomit are the following ideological assumptions: The fallacy that 1.)",0
I used it to entertain family during the Holidays and it was a big hit!,1
We found the rules a little tricky to follow and soon learnt there are many variations.,1
"Additionally, the ability to harvest points and health from destroying the environment allows for a different route to victory than exclusively picking at one another - though there is still plenty of room for that.",1
I will listen to it over and over again.,1
It is such a complicated movie that takes place with a limited number of people and locations.,1
These are great little speakers for your porch/deck/outdoor area.,1
Her CD is such a refreshing change  that I was floored when I first heard it.,1
I was able to buy a power cord that works with this item at Radio Shack.,1
"The ""DTV spectrum"" is the same range of channels as the analog spectrum, with the exception of the low-band VHF channels (2-6), and the antenna really doesn't care whether the signal it's receiving is modulated analog or digital.",1
"Does split backwards, excellent and exactly what I needed.- Using an Xbox360 and a SA-8300HD cable box",1
Now I know what I've been missing.,1
it was very thoughtful of them to leave a thank,1
And that little detective thinks he's so smart!,0
"And, the thing that drives me crazy about this series is that when characters are in emotional turmoil, they whisper.",1
Jesse Stone is one of my favorite characters.,0
I couldn't even make a single connection work properly.,1
One of the few that will work as a guiding star for me.,0
"On top of that it was annoying whenever it was low on battery, the headset would only give me a 5 minutes warning before it shut off for good.",1
"Inspired writing, exhaustively researched, a typical Follett tour-de-force",1
One speaker already quit working after just a few months.,1
Great value ideal for little ones,1
"It would report that it was set for the intermediate game, but would function only at the beginners level.",1
"I read a lot of reviews before purchasing this costume, and the reviews are right - this costume is the most high-quality costume I've purchased.",1
One of my absolute favorites on the album is Tattooed Heart.,0
"Was sceptical because of its price point, but surely this many people can't be wrong...",1
This lens displays minimal barrel distortion even wide open.,1
Full disclosure: when I 'gave it a good whack',0
Definitely sounds very hollow and not that happy.,1
She can plug in her phone to listen to music also.,1
I must admit: This was the only book I've ever read that truly scared me.,1
All these questions are left for you to decide.,0
for instance  hit them up for example should of been left off  the album it felt out of place especially because of how he died.,0
I suppose it's one of those tragedies that often the best music reaches the fewest ears.,1
"Most, if not all, of them are difficult or impossible to read in the PDF version; the graphics in the text are readable, though they would be easier to read if they were larger.",1
"If you and they both read this book, they'll INVITE you to donate all of your wealth to your favorite charities.",1
", i can say you will be pleasantly surprized.",1
"There's one loophole in this plan: Linda Marolla (Liza Manelli in her best screen role since ""Cabaret""), a waitress who captures Arthur's heart while shoplifting.",1
I tried the P3 at the Apple store as well and while they were cheaper,1
fun for my 1 and 4 year old.,1
so it wasn't a case of the kids being too rough.),0
"First, I love seeing the artist's work the way that THEY decided to color it",0
She reminds me a lot of Mariah Carey.,0
"Like the music and singer disappointed that no mention was made at purchase description that there was loud clapping from a live audience on this cd don't like that , also have got a number of the tracks on other |George Michael albums so not impressed that are repeated on this cd.",1
"For those who want to learn how a former devout atheist with a brilliant mind came to a different viewpoint, this is a must have.",1
Someone picky to quality - mp3s above 320kb/s are advisable.,1
"Maybe a little, but not in the way you would expect based off the images on their site.",0
"On this track the melody speeds, slows and whirls and the end result is slightly sloppy.",1
"and I've bought everyone, first date on the shelves, reviews unread.",0
"Overall, a great product for anyone looking for a good quality reasonably priced earphones.",1
Bought it for a book club read.,1
and they did a fabulous job!,1
Just make sure it's every day.,0
It was was perfect and exactly as pictured.,1
"and i was dealt a pretty shitty hand of cards growing up and now that i'm on my own, i'm successful in money, career and all that sort of stuff.",0
Personally I have never used anything but canon.,0
"But for those using it as an alarm clock, I can understand...",0
Functionnality without the human element is a dangerous combination.,1
Very intelligent and interesting movie giving food for thought about machine/human relations.,1
Each song is performed with an emotional and believable  delivery that is second to none.,1
I hope it is replaced with comparable product at a slightly lower price.,1
"I then bought the original Sony battery through Amazon and not only does it charge to 100%, but the charge lasts longer than the store brand's battery.",1
I hooked them up to my house stereo and the base is very good for the price.,1
He married a girl but it only lasted a short while.,0
not happy about this!Update,0
The bluetooth works great.,1
"Thank you so much,Chris,for this look inside your life with her.",1
I ordered this for a friend that recently got engaged and she absolutely loved it.,1
not Amazon sending me a used book when I bought a new one.,0
"I love her character Kinsey Millhone, she has created a great story line and made her an interesting character.",1
so he could play with it immediately.,0
The ending of this one is both well written and well acted as Columbo finds the key: conscience or lack thereof.,1
